DEPARTURES_PERFORMED,PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
1,9,3449,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,13094,LTN,671,4
1,8,1701,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,15084,SXM,671,4
1,1,808,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10423,AUS,14312,PVR,671,4
1,4,2549,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,15417,TZN,671,4
1,3,877,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14908,SNA,14832,SJD,671,4
1,10,1219,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,14831,SJC,671,4
1,5,1248,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,14771,SFO,671,4
1,5,1259,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,14100,PHL,671,4
1,0,112,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13303,MIA,11731,FPO,641,4
1,2,3003,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14689,SBA,14153,PLS,641,4
1,12,2608,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14689,SBA,13605,NAS,641,4
1,0,1617,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16306,ZLO,13898,OPF,641,4
1,10,2029,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16306,ZLO,10874,CAK,641,4
1,2,2366,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16306,ZLO,11764,FRG,641,4
1,0,1783,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14259,PSM,15084,SXM,641,4
1,5,1226,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,15084,SXM,641,4
1,0,250,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,11910,GHB,641,4
1,0,750,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,14207,POP,641,4
1,3,1860,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,14832,SJD,641,4
1,0,1124,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11728,FOK,13605,NAS,641,4
1,9,401,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15304,TPA,11534,ELH,641,4
1,8,2919,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12889,LAS,14207,POP,641,4
1,0,1665,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13796,OAK,16306,ZLO,641,4
1,10,2029,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10874,CAK,16306,ZLO,641,4
1,0,192,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15084,SXM,14843,SJU,641,4
1,12,957,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10821,BWI,11910,GHB,641,4
1,2,2371,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10821,BWI,16229,YVR,641,4
1,5,3273,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12441,JAC,15084,SXM,641,4
1,0,753,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10521,BDA,11764,FRG,641,4
1,4,1268,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11868,GCM,10423,AUS,641,4
1,2,1012,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11219,CXO,14832,SJD,641,4
1,0,1607,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10329,APF,15052,SVD,641,4
1,0,546,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12124,HHH,11910,GHB,641,4
1,0,226,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11534,ELH,13898,OPF,641,4
1,12,957,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11910,GHB,10821,BWI,641,4
1,0,1081,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11910,GHB,15167,TEB,641,4
1,4,2588,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11910,GHB,15618,VNY,641,4
1,9,605,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11731,FPO,14050,PDK,641,4
1,3,2053,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15052,SVD,11618,EWR,641,4
1,0,122,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16229,YVR,10559,BFI,641,4
1,2,1764,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16229,YVR,11259,DAL,641,4
1,0,1330,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16229,YVR,10299,ANC,641,4
1,5,800,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16229,YVR,14771,SFO,641,4
1,2,328,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11764,FRG,16217,YUL,641,4
1,1,1194,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16271,YYZ,11259,DAL,641,4
1,5,1868,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11697,FLL,14832,SJD,641,4
1,8,781,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12197,HPN,10521,BDA,641,4
1,10,1219,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14831,SJC,14832,SJD,641,4
1,0,319,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16217,YUL,15167,TEB,641,4
1,0,750,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14207,POP,13898,OPF,641,4
1,7,1468,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14207,POP,15167,TEB,641,4
1,3,2429,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,16229,YVR,641,4
1,0,346,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,16271,YYZ,641,4
1,6,800,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14771,SFO,16229,YVR,641,4
1,2,888,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10423,AUS,14832,SJD,641,4
1,0,1266,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14672,SAC,14832,SJD,641,4
1,0,1062,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,16229,YVR,641,4
1,0,2530,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,13605,NAS,641,4
1,0,880,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14691,SBD,14832,SJD,641,4
1,0,1294,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14908,SNA,16306,ZLO,641,4
1,0,824,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,14683,SAT,641,4
1,7,1030,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,11259,DAL,641,4
1,0,622,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,15376,TUS,641,4
1,0,1020,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14050,PDK,11868,GCM,641,4
1,0,581,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,13898,OPF,641,4
1,13,2408,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12478,JFK,14832,SJD,641,4
1,8,186,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,13898,OPF,641,4
1,7,1106,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,11764,FRG,641,4
1,2,1126,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13605,NAS,12197,HPN,641,4
1,2,895,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12954,LGB,14832,SJD,641,4
1,0,1218,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14312,PVR,12889,LAS,658,4
1,0,1218,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12889,LAS,14312,PVR,658,4
1,6,4669,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11637,FAR,13625,NCE,658,4
1,6,401,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16097,YKF,12339,IND,658,4
1,6,691,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16097,YKF,11423,DSM,658,4
1,6,401,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12339,IND,16097,YKF,658,4
1,6,367,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13105,LUK,16097,YKF,658,4
1,2,4503,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13625,NCE,11337,DLH,658,4
1,10,2465,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12051,GYE,13577,MYR,667,4
1,9,4592,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13560,MXP,14843,SJU,667,4
1,13,392,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12451,JAX,13289,MHH,667,4
1,10,2465,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13577,MYR,12051,GYE,667,4
1,3,6345,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10540,BED,14645,RUH,667,4
1,8,3043,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12197,HPN,12694,KIR,667,4
1,9,4592,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14843,SJU,13560,MXP,667,4
1,0,467,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14843,SJU,14153,PLS,667,4
1,3,3000,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11435,DUB,10540,BED,667,4
1,14,1227,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,10821,BWI,667,4
1,13,392,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13289,MHH,12451,JAX,667,4
1,10,4788,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14228,PPT,10559,BFI,612,4
1,0,4095,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14228,PPT,12892,LAX,612,4
1,13,4788,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10559,BFI,14228,PPT,612,4
1,0,4107,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,14228,PPT,612,4
1,0,2353,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12211,HSH,13605,NAS,750,4
1,11,1554,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14312,PVR,14771,SFO,750,4
1,1,1767,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11259,DAL,14838,SJO,750,4
1,5,2486,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10721,BOS,14312,PVR,750,4
1,6,1692,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12990,LIR,11259,DAL,750,4
1,11,2627,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12990,LIR,12892,LAX,750,4
1,0,1448,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15084,SXM,12451,JAX,648,4
1,6,1750,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10540,BED,15084,SXM,648,4
1,2,1186,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10630,BJC,14832,SJD,774,4
1,0,1186,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,10630,BJC,774,4
1,12,1130,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,11519,EIS,833,4
1,0,1130,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11519,EIS,13898,OPF,833,4
1,8,1549,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,15246,TLC,833,4
1,0,957,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15246,TLC,11540,ELP,833,4
1,4,2171,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,16271,YYZ,788,4
1,3,143,04Q,Tradewind Aviation,04Q,Tradewind Aviation,15024,STT,14692,SBH,479,4
1,2,300,04Q,Tradewind Aviation,04Q,Tradewind Aviation,10135,ABE,16271,YYZ,479,4
1,2,1731,04Q,Tradewind Aviation,04Q,Tradewind Aviation,10444,AXA,10529,BDL,479,4
1,1,382,04Q,Tradewind Aviation,04Q,Tradewind Aviation,10990,CHO,16215,YTZ,479,4
1,5,155,04Q,Tradewind Aviation,04Q,Tradewind Aviation,14293,PUJ,14843,SJU,479,4
1,4,218,04Q,Tradewind Aviation,04Q,Tradewind Aviation,14819,SIG,14692,SBH,479,4
1,7,240,04Q,Tradewind Aviation,04Q,Tradewind Aviation,14843,SJU,13654,NEV,479,4
1,2,334,04Q,Tradewind Aviation,04Q,Tradewind Aviation,15167,TEB,16215,YTZ,479,4
1,2,319,04Q,Tradewind Aviation,04Q,Tradewind Aviation,15167,TEB,16217,YUL,479,4
1,5,346,04Q,Tradewind Aviation,04Q,Tradewind Aviation,15167,TEB,16271,YYZ,479,4
1,8,37,04Q,Tradewind Aviation,04Q,Tradewind Aviation,15598,VIJ,15024,STT,479,4
1,1,58,04Q,Tradewind Aviation,04Q,Tradewind Aviation,16215,YTZ,10792,BUF,479,4
1,3,334,04Q,Tradewind Aviation,04Q,Tradewind Aviation,16215,YTZ,15167,TEB,479,4
1,2,344,04Q,Tradewind Aviation,04Q,Tradewind Aviation,16217,YUL,10135,ABE,479,4
1,6,346,04Q,Tradewind Aviation,04Q,Tradewind Aviation,16271,YYZ,15167,TEB,479,4
1,4,636,04Q,Tradewind Aviation,04Q,Tradewind Aviation,12323,ILM,13605,NAS,646,4
1,0,159,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,10329,APF,10621,BIM,416,4
1,8,247,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,10329,APF,11911,GHC,416,4
1,0,173,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,10371,ASD,13303,MIA,416,4
1,8,205,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,16845,BS3,13303,MIA,416,4
1,6,226,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,11534,ELH,13303,MIA,416,4
1,7,319,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,11907,GGT,11697,FLL,416,4
1,8,247,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,11911,GHC,10329,APF,416,4
1,7,194,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,13175,MAY,13303,MIA,416,4
1,3,205,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,13289,MHH,13303,MIA,416,4
1,6,58,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,13439,MPB,11223,CXY,416,4
1,8,222,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,13439,MPB,12080,HBI,416,4
1,8,55,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,13439,MPB,13746,NSB,416,4
1,3,130,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,13501,MTH,13746,NSB,416,4
1,9,250,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,13709,NMC,14027,PBI,416,4
1,0,186,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,13898,OPF,13605,NAS,416,4
1,8,187,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,14027,PBI,13289,MHH,416,4
1,5,199,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,14027,PBI,13605,NAS,416,4
1,5,338,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,14986,SRQ,16845,BS3,416,4
1,9,177,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,15147,TCB,11697,FLL,416,4
1,0,182,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,11697,FLL,13605,NAS,416,4
1,0,182,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,13605,NAS,11697,FLL,416,4
1,24,186,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13898,OPF,13605,NAS,674,4
1,5,726,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10397,ATL,13605,NAS,695,4
1,0,182,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13605,NAS,11697,FLL,695,4
1,0,3799,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,10299,ANC,12277,ICN,819,4
1,0,5451,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,13744,NRT,12892,LAX,819,4
1,0,4308,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,14309,PVG,10299,ANC,819,4
1,0,5451,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,13744,NRT,12892,LAX,821,4
1,0,6552,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,13930,ORD,12277,ICN,821,4
1,0,4680,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,15306,TPE,10299,ANC,821,4
1,0,4380,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,12478,JFK,14664,RZE,819,4
1,0,476,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,11907,GGT,13204,MCO,622,4
1,131,866,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,14492,RDU,11907,GGT,622,4
1,0,4346,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,10397,ATL,15363,TUC,819,4
1,0,1462,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,10423,AUS,16213,YTR,819,4
1,0,4351,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,11517,EIL,10971,CGO,819,4
1,0,4565,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,12125,HHN,10397,ATL,819,4
1,0,5316,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,12217,HSV,10542,BEG,819,4
1,0,545,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,13930,ORD,16213,YTR,819,4
1,0,4471,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,15363,TUC,10423,AUS,819,4
1,0,4571,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,15868,WUH,10299,ANC,819,4
1,0,3032,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,16271,YYZ,10299,ANC,819,4
1,0,3799,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,10299,ANC,12277,ICN,819,4
1,0,4308,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,10299,ANC,14309,PVG,819,4
1,0,6005,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,10299,ANC,14789,SGN,819,4
1,0,3111,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,10299,ANC,16128,YMX,819,4
1,0,5097,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,11517,EIL,12143,HKG,819,4
1,0,4374,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,11548,EMA,13303,MIA,819,4
1,0,4565,N8,National Air Cargo Group Inc d/ba National Airlines,N8,National Air Cargo Group Inc d/ba National Airlines,12125,HHN,10397,ATL,819,4
